hour,machine_id,avg_temperature,min_temperature,max_temperature,avg_pressure,pressure_min,pressure_max,avg_vibration,vibration_min,vibration_max,total_checks,defect_count,defect_rate
2025-03-08 03:00:00,33,57.19,57.19,57.19,4.93,4.93,4.93,54.92,54.92,54.92,0,0,0
2025-03-08 03:00:00,34,88.92,88.92,88.92,3.6,3.6,3.6,59.25,59.25,59.25,0,0,0
2025-03-08 03:00:00,35,78.53,78.53,78.53,1.09,1.09,1.09,46.1,46.1,46.1,0,0,0
2025-03-08 03:00:00,37,73.21,73.21,73.21,1.57,1.57,1.57,59.27,59.27,59.27,0,0,0
2025-03-08 03:00:00,38,75.11,75.11,75.11,1.33,1.33,1.33,57.72,57.72,57.72,0,0,0
2025-03-08 03:00:00,39,68.38,68.38,68.38,2.45,2.45,2.45,44.57,44.57,44.57,0,0,0
2025-03-08 03:00:00,40,79.55,79.55,79.55,4.65,4.65,4.65,47.19,47.19,47.19,0,0,0
2025-03-08 03:00:00,41,81.14,78.08,84.2,3.45,2.62,4.28,58.165,51.64,64.69,0,0,0
2025-03-08 03:00:00,42,68.45333333333333,60.16,73.5,2.676666666666667,1.67,3.89,37.086666666666666,27.38,47.37,0,0,0
2025-03-08 03:00:00,43,78.42,78.42,78.42,4.11,4.11,4.11,49.35,49.35,49.35,0,0,0
2025-03-08 03:00:00,45,76.43,66.48,86.38,3.425,2.67,4.18,46.32,38.71,53.93,0,0,0
2025-03-08 03:00:00,47,117.98,117.98,117.98,3.32,3.32,3.32,53.83,53.83,53.83,0,0,0
2025-03-08 03:00:00,49,77.7,74.81,80.59,2.94,2.54,3.34,60.86,58.35,63.37,0,0,0
2025-03-08 03:00:00,50,68.81,68.81,68.81,1.09,1.09,1.09,37.13,37.13,37.13,0,0,0
2025-03-08 03:00:00,6,88.85,77.86,99.84,2.75,2.58,2.92,49.480000000000004,40.1,58.86,0,0,0
2025-03-08 03:00:00,7,61.33,61.33,61.33,3.25,3.25,3.25,47.67,47.67,47.67,0,0,0
2025-03-08 04:00:00,1,63.335,47.56,79.11,3.01,1.64,4.38,43.635,34.8,52.47,0,0,0
2025-03-08 04:00:00,10,72.34,72.34,72.34,3.84,3.84,3.84,60.53,60.53,60.53,0,0,0
2025-03-08 04:00:00,11,85.16,77.13,93.19,3.29,2.25,4.33,55.295,53.58,57.01,0,0,0
2025-03-08 04:00:00,12,66.35,66.35,66.35,2.41,2.41,2.41,30.1,30.1,30.1,0,0,0
2025-03-08 04:00:00,13,89.36,89.36,89.36,3.29,3.29,3.29,15.61,15.61,15.61,0,0,0
2025-03-08 04:00:00,14,73.67999999999999,63.54,83.82,2.24,1.44,3.04,50.625,43.88,57.37,0,0,0
2025-03-08 04:00:00,15,75.37,75.37,75.37,2.25,2.25,2.25,24.99,24.99,24.99,0,0,0
2025-03-08 04:00:00,17,84.77000000000001,75.78,93.76,3.625,2.35,4.9,44.19499999999999,36.41,51.98,0,0,0
2025-03-08 04:00:00,2,70.9,70.9,70.9,3.15,3.15,3.15,52.71,52.71,52.71,0,0,0
2025-03-08 04:00:00,20,70.28,70.28,70.28,1.45,1.45,1.45,40.26,40.26,40.26,0,0,0
2025-03-08 04:00:00,21,65.305,63.03,67.58,3.06,1.54,4.58,41.91,41.69,42.13,0,0,0
2025-03-08 04:00:00,23,72.64,72.64,72.64,2.58,2.58,2.58,49.16,49.16,49.16,0,0,0
2025-03-08 04:00:00,25,74.11,74.11,74.11,1.73,1.73,1.73,49.42,49.42,49.42,0,0,0
2025-03-08 04:00:00,29,50.46,50.46,50.46,2.42,2.42,2.42,40.64,40.64,40.64,0,0,0
2025-03-08 04:00:00,3,51.75,51.75,51.75,2.72,2.72,2.72,76.86,76.86,76.86,0,0,0
2025-03-08 04:00:00,30,85.1,85.1,85.1,4.4,4.4,4.4,76.43,76.43,76.43,0,0,0
2025-03-08 04:00:00,31,69.46,69.46,69.46,1.51,1.51,1.51,42.69,42.69,42.69,0,0,0
2025-03-08 04:00:00,32,81.79,81.79,81.79,1.45,1.45,1.45,31.64,31.64,31.64,0,0,0
2025-03-08 04:00:00,33,60.673333333333325,56.11,65.84,2.0366666666666666,1.23,3.06,40.083333333333336,37.08,43.28,0,0,0
2025-03-08 04:00:00,34,68.84,68.84,68.84,2.85,2.85,2.85,60.42,60.42,60.42,0,0,0
2025-03-08 04:00:00,35,73.896,67.33,80.76,3.132,1.44,4.89,46.54,20.1,77.28,0,0,0
2025-03-08 04:00:00,36,80.08500000000001,77.89,82.28,2.6399999999999997,1.9,3.38,48.405,40.06,56.75,0,0,0
2025-03-08 04:00:00,37,60.045,55.14,64.95,2.1799999999999997,1.25,3.11,32.739999999999995,29.72,35.76,0,0,0
2025-03-08 04:00:00,39,68.84,68.84,68.84,2.88,2.88,2.88,30.12,30.12,30.12,0,0,0
2025-03-08 04:00:00,4,78.3,69.44,90.37,1.436,1.18,1.79,40.834,32.81,50.35,0,0,0
2025-03-08 04:00:00,40,67.58,67.58,67.58,1.17,1.17,1.17,28.68,28.68,28.68,0,0,0
2025-03-08 04:00:00,41,71.63,62.17,81.83,2.4875000000000003,1.24,4.03,46.46,24.64,59.75,0,0,0
2025-03-08 04:00:00,42,71.59,71.59,71.59,1.62,1.62,1.62,55.34,55.34,55.34,0,0,0
2025-03-08 04:00:00,43,82.94,82.94,82.94,1.75,1.75,1.75,64.77,64.77,64.77,0,0,0
2025-03-08 04:00:00,44,91.47,90.71,92.23,2.63,1.83,3.43,56.86,51.71,62.01,0,0,0
2025-03-08 04:00:00,45,66.76,66.76,66.76,4.02,4.02,4.02,62.56,62.56,62.56,0,0,0
2025-03-08 04:00:00,46,67.6,67.6,67.6,3.85,3.85,3.85,29.89,29.89,29.89,0,0,0
2025-03-08 04:00:00,5,72.295,70.72,73.87,2.2,1.33,3.07,58.894999999999996,58.71,59.08,0,0,0
2025-03-08 04:00:00,50,81.1,79.71,82.49,3.54,2.58,4.5,41.095,17.56,64.63,0,0,0
2025-03-08 04:00:00,7,73.30666666666667,68.56,78.41,3.216666666666667,2.57,3.67,49.5,43.75,55.6,0,0,0
2025-03-08 05:00:00,1,88.98,88.98,88.98,3.08,3.08,3.08,72.02,72.02,72.02,0,0,0
2025-03-08 05:00:00,10,77.095,72.05,82.14,4.295,3.69,4.9,44.625,39.55,49.7,0,0,0
2025-03-08 05:00:00,11,87.29666666666667,77.72,94.69,3.22,1.55,4.84,26.62,17.57,36.25,0,0,0
2025-03-08 05:00:00,15,73.93,73.93,73.93,4.62,4.62,4.62,50.93,50.93,50.93,0,0,0
2025-03-08 05:00:00,16,95.765,89.41,102.12,1.795,1.72,1.87,47.205,27.11,67.3,0,0,0
2025-03-08 05:00:00,17,58.32,58.32,58.32,4.25,4.25,4.25,26.6,26.6,26.6,0,0,0
2025-03-08 05:00:00,18,66.16,66.16,66.16,3.93,3.93,3.93,40.96,40.96,40.96,0,0,0
2025-03-08 05:00:00,2,65.58666666666666,61.83,72.47,2.746666666666666,1.39,4.76,45.223333333333336,29.13,55.03,0,0,0
2025-03-08 05:00:00,26,82.2,82.2,82.2,2.12,2.12,2.12,35.17,35.17,35.17,0,0,0
2025-03-08 05:00:00,27,68.62,68.62,68.62,3.76,3.76,3.76,22.41,22.41,22.41,0,0,0
2025-03-08 05:00:00,28,80.52,80.52,80.52,3.01,3.01,3.01,41.74,41.74,41.74,0,0,0
2025-03-08 05:00:00,29,73.97,65.62,85.35,2.393333333333333,1.71,3.74,67.98333333333333,55.1,77.14,0,0,0
2025-03-08 05:00:00,3,52.72,52.72,52.72,4.77,4.77,4.77,69.41,69.41,69.41,0,0,0
2025-03-08 05:00:00,30,76.93,70.12,88.51,3.28,2.25,4.34,48.846666666666664,40.29,57.97,0,0,0
2025-03-08 05:00:00,34,79.46,79.46,79.46,4.52,4.52,4.52,59.49,59.49,59.49,0,0,0
2025-03-08 05:00:00,35,69.95,69.95,69.95,2.34,2.34,2.34,33.53,33.53,33.53,0,0,0
2025-03-08 05:00:00,37,75.92,75.92,75.92,1.87,1.87,1.87,49.3,49.3,49.3,0,0,0
2025-03-08 05:00:00,38,85.37,83.25,87.49,2.05,1.06,3.04,60.61,58.0,63.22,0,0,0
2025-03-08 05:00:00,4,62.64,61.34,63.94,4.79,4.66,4.92,49.620000000000005,40.25,58.99,0,0,0
2025-03-08 05:00:00,40,74.26,71.86,76.61,3.0766666666666667,2.12,4.89,51.913333333333334,27.51,71.44,0,0,0
2025-03-08 05:00:00,41,75.93,73.65,78.21,4.615,4.55,4.68,49.535,45.51,53.56,0,0,0
2025-03-08 05:00:00,42,95.19999999999999,88.55,101.85,1.46,1.35,1.57,49.79,32.22,67.36,0,0,0
2025-03-08 05:00:00,43,83.75,80.7,86.8,3.135,2.8,3.47,34.89,29.74,40.04,0,0,0
2025-03-08 05:00:00,44,70.6,60.7,80.5,2.625,1.21,4.04,51.625,38.64,64.61,0,0,0
2025-03-08 05:00:00,45,69.75,63.97,75.53,3.6950000000000003,2.89,4.5,59.715,56.05,63.38,0,0,0
2025-03-08 05:00:00,46,88.26,88.26,88.26,1.15,1.15,1.15,66.64,66.64,66.64,0,0,0
2025-03-08 05:00:00,47,68.01,68.01,68.01,2.71,2.71,2.71,61.78,61.78,61.78,0,0,0
2025-03-08 05:00:00,48,62.224999999999994,55.13,69.32,3.59,3.42,3.76,41.92,32.97,50.87,0,0,0
2025-03-08 05:00:00,49,74.58,74.58,74.58,4.54,4.54,4.54,42.89,42.89,42.89,0,0,0
2025-03-08 05:00:00,6,82.45750000000001,79.54,84.69,2.1025,1.01,2.96,50.2175,40.72,61.85,0,0,0
2025-03-08 05:00:00,7,80.345,79.36,81.33,2.12,2.07,2.17,56.525000000000006,51.13,61.92,0,0,0
2025-03-08 05:00:00,8,81.76333333333334,79.46,84.17,3.0566666666666666,2.17,4.38,62.64000000000001,43.56,84.04,0,0,0
2025-03-08 05:00:00,9,79.595,74.46,84.73,4.71,4.66,4.76,47.835,38.86,56.81,0,0,0
2025-03-08 06:00:00,11,70.97,67.26,74.68,3.725,3.7,3.75,62.06999999999999,36.57,87.57,0,0,0
2025-03-08 06:00:00,12,85.13,73.55,97.91,3.3025,2.55,4.42,43.785,33.75,61.01,0,0,0
2025-03-08 06:00:00,13,71.23,71.23,71.23,3.47,3.47,3.47,41.88,41.88,41.88,0,0,0
2025-03-08 06:00:00,15,70.77,70.77,70.77,4.04,4.04,4.04,76.09,76.09,76.09,0,0,0
2025-03-08 06:00:00,18,74.3,58.96,90.13,2.9499999999999997,1.72,4.52,56.900000000000006,42.74,72.69,0,0,0
2025-03-08 06:00:00,19,76.03,76.03,76.03,4.64,4.64,4.64,33.83,33.83,33.83,0,0,0
2025-03-08 06:00:00,2,72.2,70.68,73.72,3.205,2.65,3.76,44.754999999999995,43.72,45.79,0,0,0
2025-03-08 06:00:00,20,84.28,84.28,84.28,1.25,1.25,1.25,77.84,77.84,77.84,0,0,0
2025-03-08 06:00:00,22,69.17,69.17,69.17,2.99,2.99,2.99,51.14,51.14,51.14,0,0,0
2025-03-08 06:00:00,23,76.7,76.7,76.7,4.87,4.87,4.87,31.71,31.71,31.71,0,0,0
2025-03-08 06:00:00,24,70.1,70.1,70.1,2.05,2.05,2.05,58.7,58.7,58.7,0,0,0
2025-03-08 06:00:00,25,87.1,79.58,94.62,3.795,2.94,4.65,42.89,26.62,59.16,0,0,0
2025-03-08 06:00:00,27,67.465,63.21,71.72,2.8200000000000003,2.56,3.08,62.64,46.32,78.96,0,0,0
2025-03-08 06:00:00,28,80.43,80.43,80.43,1.53,1.53,1.53,46.89,46.89,46.89,0,0,0
2025-03-08 06:00:00,29,76.535,69.37,83.7,2.975,1.42,4.53,56.49,48.44,64.54,0,0,0
2025-03-08 06:00:00,3,81.855,74.62,89.09,3.86,2.8,4.92,53.985,47.63,60.34,0,0,0
2025-03-08 06:00:00,30,75.32,75.32,75.32,2.9,2.9,2.9,39.97,39.97,39.97,0,0,0
2025-03-08 06:00:00,31,71.8,71.8,71.8,2.79,2.79,2.79,42.79,42.79,42.79,0,0,0
2025-03-08 06:00:00,32,79.42500000000001,73.06,85.79,2.15,1.88,2.42,57.045,52.86,61.23,0,0,0
2025-03-08 06:00:00,33,57.37,57.37,57.37,1.87,1.87,1.87,26.83,26.83,26.83,0,0,0
2025-03-08 06:00:00,34,59.56,59.56,59.56,3.05,3.05,3.05,44.47,44.47,44.47,0,0,0
2025-03-08 06:00:00,36,60.04,60.04,60.04,4.96,4.96,4.96,59.93,59.93,59.93,0,0,0
2025-03-08 06:00:00,37,74.01,63.0,91.89,3.09,1.5,4.67,46.73333333333333,43.34,48.53,0,0,0
2025-03-08 06:00:00,39,68.03,47.06,84.55,3.026666666666667,1.84,3.62,42.29,34.38,49.43,0,0,0
2025-03-08 06:00:00,4,75.255,74.79,75.72,3.44,3.32,3.56,33.865,33.46,34.27,0,0,0
2025-03-08 06:00:00,40,77.2,67.21,88.01,4.816666666666666,4.64,4.98,50.18000000000001,39.1,64.54,0,0,0
2025-03-08 06:00:00,42,74.53,74.53,74.53,4.66,4.66,4.66,28.22,28.22,28.22,0,0,0
2025-03-08 06:00:00,43,72.59,66.68,78.5,2.4400000000000004,2.14,2.74,36.685,31.54,41.83,0,0,0
2025-03-08 06:00:00,44,66.81,66.81,66.81,4.44,4.44,4.44,41.84,41.84,41.84,0,0,0
2025-03-08 06:00:00,46,76.535,63.45,89.62,2.805,2.22,3.39,42.625,40.77,44.48,0,0,0
2025-03-08 06:00:00,47,73.36,69.83,76.89,2.13,1.45,2.81,38.475,34.85,42.1,0,0,0
2025-03-08 06:00:00,48,81.13,81.13,81.13,4.17,4.17,4.17,38.99,38.99,38.99,0,0,0
2025-03-08 06:00:00,49,78.205,71.53,84.88,3.04,1.6,4.48,45.5,25.01,65.99,0,0,0
2025-03-08 06:00:00,5,67.97,67.97,67.97,2.4,2.4,2.4,54.15,54.15,54.15,0,0,0
2025-03-08 06:00:00,6,83.15,83.15,83.15,4.69,4.69,4.69,37.14,37.14,37.14,0,0,0
2025-03-08 06:00:00,8,61.1,61.1,61.1,1.52,1.52,1.52,50.81,50.81,50.81,0,0,0
2025-03-08 06:00:00,9,80.2,80.2,80.2,1.63,1.63,1.63,55.95,55.95,55.95,0,0,0
2025-03-08 07:00:00,10,88.9,88.9,88.9,4.5,4.5,4.5,62.77,62.77,62.77,0,0,0
2025-03-08 07:00:00,11,73.20333333333333,61.73,85.75,3.5433333333333334,2.37,4.95,57.54333333333333,50.3,68.32,0,0,0
2025-03-08 07:00:00,12,71.45,66.22,77.66,3.2433333333333336,2.15,4.11,35.666666666666664,29.67,39.27,0,0,0
2025-03-08 07:00:00,13,70.52,61.44,79.6,1.9300000000000002,1.34,2.52,48.1,46.35,49.85,0,0,0
2025-03-08 07:00:00,16,65.41,52.55,78.27,2.4699999999999998,1.41,3.53,40.905,36.54,45.27,0,0,0
2025-03-08 07:00:00,17,90.05,90.05,90.05,4.3,4.3,4.3,55.86,55.86,55.86,0,0,0
2025-03-08 07:00:00,18,76.56,66.74,80.7,3.5175,1.88,4.78,48.754999999999995,38.61,59.33,0,0,0
2025-03-08 07:00:00,19,84.03,84.03,84.03,4.73,4.73,4.73,67.0,67.0,67.0,0,0,0
2025-03-08 07:00:00,20,66.93,61.58,72.28,2.865,2.5,3.23,46.99,38.99,54.99,0,0,0
2025-03-08 07:00:00,21,69.34,58.31,80.37,2.8049999999999997,1.9,3.71,57.28999999999999,45.12,69.46,0,0,0
2025-03-08 07:00:00,22,80.89,80.89,80.89,1.05,1.05,1.05,65.84,65.84,65.84,0,0,0
2025-03-08 07:00:00,23,74.14,65.81,82.47,3.8899999999999997,3.88,3.9,40.54,19.66,61.42,0,0,0
2025-03-08 07:00:00,25,88.73,88.73,88.73,2.36,2.36,2.36,63.75,63.75,63.75,0,0,0
2025-03-08 07:00:00,26,84.88499999999999,81.07,88.7,2.33,1.82,2.84,31.130000000000003,10.49,51.77,0,0,0
2025-03-08 07:00:00,27,81.56,81.56,81.56,1.97,1.97,1.97,42.92,42.92,42.92,0,0,0
2025-03-08 07:00:00,28,73.56,73.56,73.56,2.67,2.67,2.67,45.33,45.33,45.33,0,0,0
2025-03-08 07:00:00,29,86.75,86.75,86.75,3.71,3.71,3.71,55.43,55.43,55.43,0,0,0
2025-03-08 07:00:00,3,74.67,74.67,74.67,2.17,2.17,2.17,76.94,76.94,76.94,0,0,0
2025-03-08 07:00:00,30,67.66,67.66,67.66,2.57,2.57,2.57,56.52,56.52,56.52,0,0,0
2025-03-08 07:00:00,31,66.37,66.37,66.37,1.27,1.27,1.27,67.1,67.1,67.1,0,0,0
2025-03-08 07:00:00,32,77.10499999999999,58.39,95.82,3.9850000000000003,3.43,4.54,31.15,22.29,40.01,0,0,0
2025-03-08 07:00:00,34,84.33,84.33,84.33,3.79,3.79,3.79,52.11,52.11,52.11,0,0,0
2025-03-08 07:00:00,36,71.2525,59.43,81.2,2.7800000000000002,1.18,4.32,51.2175,36.31,67.07,0,0,0
2025-03-08 07:00:00,37,80.24666666666667,61.72,94.45,3.32,2.81,4.27,57.36333333333334,48.01,67.79,0,0,0
2025-03-08 07:00:00,38,81.1,81.1,81.1,3.75,3.75,3.75,50.02,50.02,50.02,0,0,0
2025-03-08 07:00:00,39,75.55,65.77,85.33,3.21,2.39,4.03,32.379999999999995,20.78,43.98,0,0,0
2025-03-08 07:00:00,41,65.19,65.19,65.19,1.63,1.63,1.63,59.72,59.72,59.72,0,0,0
2025-03-08 07:00:00,42,78.47666666666667,62.09,91.65,2.16,1.35,2.62,57.373333333333335,40.67,86.68,0,0,0
2025-03-08 07:00:00,43,83.31666666666666,80.03,86.48,3.19,2.21,3.91,66.64999999999999,54.32,77.46,0,0,0
2025-03-08 07:00:00,44,80.42,80.42,80.42,2.19,2.19,2.19,80.06,80.06,80.06,0,0,0
2025-03-08 07:00:00,45,83.82,83.82,83.82,2.81,2.81,2.81,62.99,62.99,62.99,0,0,0
2025-03-08 07:00:00,47,76.25,76.25,76.25,1.43,1.43,1.43,52.4,52.4,52.4,0,0,0
2025-03-08 07:00:00,48,64.91,64.91,64.91,4.24,4.24,4.24,50.35,50.35,50.35,0,0,0
2025-03-08 07:00:00,6,85.01,79.15,90.87,2.525,1.53,3.52,51.005,44.27,57.74,0,0,0
2025-03-08 07:00:00,9,77.99,77.99,77.99,4.69,4.69,4.69,64.08,64.08,64.08,0,0,0
2025-03-08 08:00:00,1,70.01,70.01,70.01,4.44,4.44,4.44,40.41,40.41,40.41,0,0,0
2025-03-08 08:00:00,10,80.58,71.82,89.34,4.19,4.15,4.23,52.665000000000006,45.31,60.02,0,0,0
2025-03-08 08:00:00,12,79.50999999999999,76.41,82.61,3.9850000000000003,3.24,4.73,44.394999999999996,34.46,54.33,0,0,0
2025-03-08 08:00:00,14,72.25333333333333,60.28,84.65,3.873333333333333,3.16,4.52,45.52,40.83,54.66,0,0,0
2025-03-08 08:00:00,16,75.75,75.75,75.75,4.95,4.95,4.95,27.15,27.15,27.15,0,0,0
2025-03-08 08:00:00,17,82.36,82.36,82.36,1.05,1.05,1.05,71.31,71.31,71.31,0,0,0
2025-03-08 08:00:00,18,67.15,60.27,74.03,2.13,2.08,2.18,52.364999999999995,51.07,53.66,0,0,0
2025-03-08 08:00:00,19,64.88,64.88,64.88,1.44,1.44,1.44,50.73,50.73,50.73,0,0,0
2025-03-08 08:00:00,2,71.725,64.77,79.64,4.04,2.62,4.98,58.892500000000005,39.74,70.78,0,0,0
2025-03-08 08:00:00,20,72.7,72.7,72.7,3.07,3.07,3.07,41.66,41.66,41.66,0,0,0
2025-03-08 08:00:00,21,51.69,45.4,57.98,4.37,4.2,4.54,54.165000000000006,39.21,69.12,0,0,0
2025-03-08 08:00:00,22,65.57,65.57,65.57,3.89,3.89,3.89,70.54,70.54,70.54,0,0,0
2025-03-08 08:00:00,26,76.28999999999999,68.61,83.97,2.31,2.21,2.41,29.97,6.41,53.53,0,0,0
2025-03-08 08:00:00,27,63.05500000000001,58.88,67.23,2.0999999999999996,1.88,2.32,45.290000000000006,41.74,48.84,0,0,0
2025-03-08 08:00:00,29,89.21000000000001,80.48,97.94,3.1799999999999997,1.76,4.6,42.285,38.94,45.63,0,0,0
2025-03-08 08:00:00,3,71.02,71.02,71.02,4.01,4.01,4.01,45.75,45.75,45.75,0,0,0
2025-03-08 08:00:00,30,91.64,91.64,91.64,1.31,1.31,1.31,69.42,69.42,69.42,0,0,0
2025-03-08 08:00:00,32,69.86500000000001,61.17,78.56,2.545,2.12,2.97,57.010000000000005,46.93,67.09,0,0,0
2025-03-08 08:00:00,34,75.46666666666667,64.15,84.79,3.78,3.09,4.94,52.74333333333333,49.83,58.39,0,0,0
2025-03-08 08:00:00,35,64.92,64.92,64.92,4.16,4.16,4.16,41.37,41.37,41.37,0,0,0
2025-03-08 08:00:00,36,86.63,86.63,86.63,4.04,4.04,4.04,68.24,68.24,68.24,0,0,0
2025-03-08 08:00:00,37,95.61,81.9,109.32,2.26,1.23,3.29,49.265,36.63,61.9,0,0,0
2025-03-08 08:00:00,4,86.14500000000001,80.67,91.62,2.465,2.42,2.51,38.535,22.9,54.17,0,0,0
2025-03-08 08:00:00,40,80.17333333333333,66.53,98.0,1.9666666666666666,1.15,3.03,54.586666666666666,41.46,63.42,0,0,0
2025-03-08 08:00:00,41,65.02,65.02,65.02,3.9,3.9,3.9,47.43,47.43,47.43,0,0,0
2025-03-08 08:00:00,42,72.21000000000001,72.05,72.37,3.2800000000000002,2.92,3.64,60.335,39.25,81.42,0,0,0
2025-03-08 08:00:00,43,98.81,98.81,98.81,3.63,3.63,3.63,86.2,86.2,86.2,0,0,0
2025-03-08 08:00:00,44,77.73,67.09,88.37,3.03,1.92,4.14,36.989999999999995,33.93,40.05,0,0,0
2025-03-08 08:00:00,46,79.37,79.37,79.37,3.09,3.09,3.09,72.81,72.81,72.81,0,0,0
2025-03-08 08:00:00,48,72.99,72.99,72.99,3.87,3.87,3.87,62.07,62.07,62.07,0,0,0
2025-03-08 08:00:00,49,72.975,67.56,78.39,3.4699999999999998,2.02,4.92,35.31,30.89,39.73,0,0,0
2025-03-08 08:00:00,5,73.91,70.61,77.21,3.11,1.3,4.92,36.1,19.13,53.07,0,0,0
2025-03-08 08:00:00,50,74.17,59.88,88.46,3.855,3.29,4.42,54.84,48.28,61.4,0,0,0
2025-03-08 08:00:00,7,77.12,77.12,77.12,1.25,1.25,1.25,62.62,62.62,62.62,0,0,0
2025-03-08 08:00:00,9,76.835,63.37,90.3,4.550000000000001,4.19,4.91,46.0,38.62,53.38,0,0,0
2025-03-08 09:00:00,10,78.05,78.05,78.05,1.74,1.74,1.74,48.55,48.55,48.55,0,0,0
2025-03-08 09:00:00,11,83.31,83.31,83.31,1.29,1.29,1.29,62.08,62.08,62.08,0,0,0
2025-03-08 09:00:00,14,72.62666666666667,70.7,75.81,2.74,1.59,4.75,43.61000000000001,43.13,44.5,0,0,0
2025-03-08 09:00:00,15,81.13,81.13,81.13,3.89,3.89,3.89,60.14,60.14,60.14,0,0,0
2025-03-08 09:00:00,16,66.08,66.08,66.08,4.65,4.65,4.65,53.77,53.77,53.77,0,0,0
2025-03-08 09:00:00,17,59.71,59.71,59.71,4.7,4.7,4.7,59.54,59.54,59.54,0,0,0
2025-03-08 09:00:00,18,76.4425,54.82,91.36,3.1925,1.19,4.88,46.83,18.49,65.2,0,0,0
2025-03-08 09:00:00,19,77.92,77.92,77.92,2.47,2.47,2.47,52.79,52.79,52.79,0,0,0
2025-03-08 09:00:00,2,76.11,76.11,76.11,4.81,4.81,4.81,59.36,59.36,59.36,0,0,0
2025-03-08 09:00:00,20,60.7,60.7,60.7,2.16,2.16,2.16,45.93,45.93,45.93,0,0,0
2025-03-08 09:00:00,23,84.31,84.31,84.31,3.97,3.97,3.97,44.4,44.4,44.4,0,0,0
2025-03-08 09:00:00,24,80.51,80.51,80.51,4.02,4.02,4.02,39.49,39.49,39.49,0,0,0
2025-03-08 09:00:00,25,83.21,83.21,83.21,4.84,4.84,4.84,38.71,38.71,38.71,0,0,0
2025-03-08 09:00:00,27,97.49,97.49,97.49,1.41,1.41,1.41,70.88,70.88,70.88,0,0,0
2025-03-08 09:00:00,28,81.27,81.27,81.27,2.57,2.57,2.57,39.45,39.45,39.45,0,0,0
2025-03-08 09:00:00,29,64.11,64.11,64.11,3.62,3.62,3.62,50.11,50.11,50.11,0,0,0
2025-03-08 09:00:00,30,75.395,63.86,88.37,3.05,2.13,4.19,47.5325,11.97,71.26,0,0,0
2025-03-08 09:00:00,31,71.2,56.08,83.95,3.5100000000000002,1.69,4.66,51.720000000000006,42.59,63.74,0,0,0
2025-03-08 09:00:00,36,73.24,69.81,78.16,3.7800000000000002,3.0,4.58,55.64,40.8,78.22,0,0,0
2025-03-08 09:00:00,37,87.69,87.69,87.69,2.19,2.19,2.19,39.37,39.37,39.37,0,0,0
2025-03-08 09:00:00,38,69.885,58.76,81.01,3.1,2.25,3.95,68.195,60.44,75.95,0,0,0
2025-03-08 09:00:00,39,82.02,82.02,82.02,4.01,4.01,4.01,67.37,67.37,67.37,0,0,0
2025-03-08 09:00:00,4,74.1,74.1,74.1,4.24,4.24,4.24,39.92,39.92,39.92,0,0,0
2025-03-08 09:00:00,40,74.95,74.95,74.95,2.47,2.47,2.47,49.2,49.2,49.2,0,0,0
2025-03-08 09:00:00,41,66.48,66.48,66.48,3.96,3.96,3.96,52.64,52.64,52.64,0,0,0
2025-03-08 09:00:00,42,85.39,85.39,85.39,4.54,4.54,4.54,57.38,57.38,57.38,0,0,0
2025-03-08 09:00:00,43,103.18,103.18,103.18,1.5,1.5,1.5,70.95,70.95,70.95,0,0,0
2025-03-08 09:00:00,45,71.02,59.01,82.6,3.3375,2.04,4.28,62.09,33.77,76.34,0,0,0
2025-03-08 09:00:00,46,53.71,53.71,53.71,4.45,4.45,4.45,57.29,57.29,57.29,0,0,0
2025-03-08 09:00:00,47,66.83,57.85,71.82,3.558,1.74,4.36,58.736000000000004,55.84,61.33,0,0,0
2025-03-08 09:00:00,49,78.15,78.15,78.15,3.59,3.59,3.59,82.53,82.53,82.53,0,0,0
2025-03-08 09:00:00,5,74.32,74.32,74.32,2.08,2.08,2.08,36.99,36.99,36.99,0,0,0
2025-03-08 09:00:00,50,76.94,75.9,77.98,2.58,1.02,4.14,54.055,49.99,58.12,0,0,0
2025-03-08 09:00:00,7,74.945,69.41,80.48,3.415,2.4,4.43,41.725,40.78,42.67,0,0,0
2025-03-08 09:00:00,9,95.16,95.16,95.16,4.9,4.9,4.9,39.18,39.18,39.18,0,0,0
2025-03-08 10:00:00,1,84.43333333333334,65.02,96.43,2.7433333333333336,2.52,3.11,48.73333333333333,46.66,50.03,0,0,0
2025-03-08 10:00:00,10,69.14,69.14,69.14,1.55,1.55,1.55,42.5,42.5,42.5,0,0,0
2025-03-08 10:00:00,11,80.0,80.0,80.0,2.31,2.31,2.31,71.76,71.76,71.76,0,0,0
2025-03-08 10:00:00,13,67.99,63.13,72.85,1.755,1.49,2.02,54.64,49.12,60.16,0,0,0
2025-03-08 10:00:00,14,76.16,76.16,76.16,2.52,2.52,2.52,78.16,78.16,78.16,0,0,0
2025-03-08 10:00:00,16,72.26,72.26,72.26,1.15,1.15,1.15,53.07,53.07,53.07,0,0,0
2025-03-08 10:00:00,18,79.09,79.09,79.09,2.57,2.57,2.57,52.13,52.13,52.13,0,0,0
2025-03-08 10:00:00,19,79.47,79.47,79.47,1.04,1.04,1.04,52.01,52.01,52.01,0,0,0
2025-03-08 10:00:00,2,66.25,66.25,66.25,1.52,1.52,1.52,25.66,25.66,25.66,0,0,0
2025-03-08 10:00:00,20,70.38,70.38,70.38,2.67,2.67,2.67,41.15,41.15,41.15,0,0,0
