timestamp,machine_id,temperature,vibration,humidity,pressure,energy_consumption,machine_status,anomaly_flag,predicted_remaining_life,failure_type,downtime_risk,maintenance_required
2025-03-08 15:57:00,31,68.34,44.0,46.85,4.61,3.0,1,0,62,Normal,0.0,0
2025-03-08 15:58:00,14,88.99,56.35,43.05,3.44,1.03,1,0,329,Normal,0.0,0
2025-03-08 15:59:00,32,90.13,67.13,56.93,2.95,1.13,1,1,9,Normal,1.0,1
2025-03-08 16:00:00,49,60.97,39.99,66.59,3.18,3.92,1,0,330,Normal,0.0,0
2025-03-08 16:01:00,27,71.64,47.48,79.42,2.81,3.83,0,0,54,Normal,0.0,0
2025-03-08 16:02:00,1,82.7,49.3,69.9,3.93,4.34,0,0,310,Normal,0.0,0
2025-03-08 16:03:00,49,69.92,39.01,31.39,2.38,4.37,1,0,405,Normal,0.0,0
2025-03-08 16:04:00,9,73.65,48.76,31.17,3.01,4.25,1,0,320,Normal,0.0,0
2025-03-08 16:05:00,16,63.27,47.69,62.1,2.39,4.13,1,0,465,Normal,0.0,0
2025-03-08 16:06:00,35,70.39,58.3,53.17,2.98,3.73,1,0,498,Normal,0.0,0
2025-03-08 16:07:00,10,72.38,48.8,55.9,1.82,2.61,1,0,128,Normal,0.0,0
2025-03-08 16:08:00,49,68.66,53.28,74.2,1.56,2.91,1,0,252,Normal,0.0,0
2025-03-08 16:09:00,16,80.33,40.17,30.89,4.64,4.32,1,0,388,Normal,0.0,0
2025-03-08 16:10:00,30,78.85,45.47,68.74,4.06,2.81,1,0,409,Normal,0.0,0
2025-03-08 16:11:00,33,66.57,61.1,55.79,4.09,1.73,1,0,415,Normal,0.0,0
2025-03-08 16:12:00,15,67.2,22.78,39.17,2.73,4.05,1,0,236,Normal,0.0,0
2025-03-08 16:13:00,39,62.28,52.66,47.97,3.45,1.88,1,0,481,Normal,0.0,0
2025-03-08 16:14:00,8,74.7,67.25,65.04,4.09,4.0,1,0,460,Normal,0.0,0
2025-03-08 16:15:00,4,53.89,49.5,36.43,3.47,0.7,1,0,163,Normal,0.0,0
2025-03-08 16:16:00,44,77.56,37.99,40.65,3.45,2.35,1,0,10,Normal,0.0,1
2025-03-08 16:17:00,2,91.55,63.3,54.37,3.8,1.1,1,1,18,Normal,1.0,1
2025-03-08 16:18:00,7,55.26,41.53,72.56,1.05,2.74,0,0,292,Normal,0.0,0
2025-03-08 16:19:00,38,70.46,77.26,72.37,4.28,1.04,1,0,141,Normal,0.0,0
2025-03-08 16:20:00,34,69.72,48.28,69.0,3.95,1.2,2,0,290,Pressure Drop,0.0,1
2025-03-08 16:21:00,25,81.4,76.5,39.48,4.52,4.0,1,0,399,Normal,0.0,0
2025-03-08 16:22:00,7,63.73,63.63,78.38,2.99,2.03,1,0,428,Normal,0.0,0
2025-03-08 16:23:00,25,84.8,46.35,33.09,1.1,3.98,1,0,440,Normal,0.0,0
2025-03-08 16:24:00,2,81.3,51.56,62.25,4.08,1.12,1,0,327,Normal,0.0,0
2025-03-08 16:25:00,26,67.83,49.37,60.4,1.7,2.86,0,0,146,Normal,0.0,0
2025-03-08 16:26:00,36,77.97,27.02,34.65,1.73,3.09,1,0,419,Normal,0.0,0
2025-03-08 16:27:00,48,75.96,36.23,34.84,2.44,2.59,1,0,338,Normal,0.0,0
2025-03-08 16:28:00,38,71.46,57.66,52.79,2.29,3.73,0,0,299,Normal,0.0,0
2025-03-08 16:29:00,42,74.16,59.98,31.19,3.56,1.85,1,0,256,Normal,0.0,0
2025-03-08 16:30:00,46,84.29,84.82,58.2,2.42,1.82,1,1,18,Normal,1.0,1
2025-03-08 16:31:00,3,102.7,60.23,37.02,4.2,4.04,1,1,44,Normal,1.0,1
2025-03-08 16:32:00,46,67.49,25.45,46.19,3.2,2.48,1,0,258,Normal,0.0,0
2025-03-08 16:33:00,29,72.24,47.68,57.45,2.68,1.17,1,0,40,Normal,0.0,0
2025-03-08 16:34:00,11,56.73,26.66,69.16,1.94,2.8,1,0,264,Normal,0.0,0
2025-03-08 16:35:00,43,91.24,32.74,46.93,1.01,2.17,1,1,2,Normal,1.0,1
2025-03-08 16:36:00,21,63.39,38.44,39.18,3.71,1.74,1,0,389,Normal,0.0,0
2025-03-08 16:37:00,43,62.37,43.1,32.97,1.46,1.71,1,0,428,Normal,0.0,0
2025-03-08 16:38:00,4,100.22,54.98,42.33,1.81,1.49,1,1,33,Normal,1.0,1
2025-03-08 16:39:00,5,71.68,48.11,68.45,4.14,1.1,1,0,73,Normal,0.0,0
2025-03-08 16:40:00,6,57.57,40.41,78.45,4.14,2.01,1,0,46,Normal,0.0,0
2025-03-08 16:41:00,22,54.05,44.28,67.01,3.1,0.83,1,0,391,Normal,0.0,0
2025-03-08 16:42:00,46,93.34,55.21,79.67,2.91,4.62,2,1,11,Electrical Fault,1.0,1
2025-03-08 16:43:00,39,89.29,49.75,58.89,2.66,3.7,1,0,87,Normal,0.0,0
2025-03-08 16:44:00,6,69.96,78.9,59.97,2.38,3.96,1,0,475,Normal,0.0,0
2025-03-08 16:45:00,14,86.48,59.42,60.14,4.75,1.05,1,0,13,Normal,0.0,1
2025-03-08 16:46:00,22,81.47,22.87,65.87,2.46,0.57,1,0,65,Normal,0.0,0
2025-03-08 16:47:00,16,63.91,77.59,37.76,1.51,1.03,0,0,112,Normal,0.0,0
2025-03-08 16:48:00,32,68.58,62.78,57.87,2.32,2.84,1,0,91,Normal,0.0,0
2025-03-08 16:49:00,36,83.36,58.51,72.68,2.67,3.11,1,0,253,Normal,0.0,0
2025-03-08 16:50:00,50,76.12,53.99,77.17,3.82,2.55,1,0,194,Normal,0.0,0
2025-03-08 16:51:00,7,85.35,50.7,33.23,3.57,2.29,1,0,114,Normal,0.0,0
2025-03-08 16:52:00,23,82.42,42.87,37.96,4.17,1.35,1,0,342,Normal,0.0,0
2025-03-08 16:53:00,14,72.51,47.92,73.44,1.86,3.12,1,0,177,Normal,0.0,0
2025-03-08 16:54:00,47,55.18,39.3,75.4,2.85,1.87,2,0,359,Vibration Issue,0.0,1
2025-03-08 16:55:00,6,86.4,70.1,44.39,3.61,3.37,1,0,209,Normal,0.0,0
2025-03-08 16:56:00,42,77.83,58.54,77.1,2.18,2.0,1,0,61,Normal,0.0,0
2025-03-08 16:57:00,25,104.45,46.4,41.8,1.61,1.88,1,1,41,Normal,1.0,1
2025-03-08 16:58:00,3,66.52,49.47,64.55,3.27,0.77,2,0,63,Vibration Issue,0.0,1
2025-03-08 16:59:00,13,84.69,93.15,39.24,1.38,3.7,1,1,18,Normal,1.0,1
2025-03-08 17:00:00,50,103.87,56.32,30.02,4.87,0.95,1,1,2,Normal,1.0,1
2025-03-08 17:01:00,3,59.58,67.83,46.3,1.53,4.4,0,0,331,Normal,0.0,0
2025-03-08 17:02:00,31,72.79,47.47,61.13,2.47,2.93,1,0,269,Normal,0.0,0
2025-03-08 17:03:00,3,82.46,59.01,47.32,3.19,2.33,1,0,56,Normal,0.0,0
2025-03-08 17:04:00,17,85.0,39.61,55.24,1.85,3.98,1,0,287,Normal,0.0,0
2025-03-08 17:05:00,39,80.95,44.66,35.15,4.76,2.61,1,0,150,Normal,0.0,0
2025-03-08 17:06:00,2,64.76,64.59,70.46,4.85,2.21,2,0,180,Pressure Drop,0.0,1
2025-03-08 17:07:00,5,68.44,66.26,32.66,3.85,4.81,2,0,429,Electrical Fault,0.0,1
2025-03-08 17:08:00,9,75.27,68.82,78.06,2.75,3.08,1,0,394,Normal,0.0,0
2025-03-08 17:09:00,29,61.31,31.24,71.14,4.1,1.77,1,0,276,Normal,0.0,0
2025-03-08 17:10:00,35,63.67,54.48,76.33,1.22,2.17,1,0,305,Normal,0.0,0
2025-03-08 17:11:00,40,65.59,35.84,44.7,2.92,4.91,1,0,228,Normal,0.0,0
2025-03-08 17:12:00,36,71.77,42.97,38.15,2.52,2.66,1,0,455,Normal,0.0,0
2025-03-08 17:13:00,35,66.47,38.92,72.79,4.85,4.41,1,0,444,Normal,0.0,0
2025-03-08 17:14:00,50,81.06,23.75,54.78,3.37,3.58,1,0,371,Normal,0.0,0
2025-03-08 17:15:00,30,85.51,47.24,30.72,4.33,1.26,2,0,473,Vibration Issue,0.0,1
2025-03-08 17:16:00,15,85.47,40.63,39.32,4.87,3.49,0,0,443,Normal,0.0,0
2025-03-08 17:17:00,29,60.81,56.02,40.93,3.58,4.82,1,0,28,Normal,0.0,0
2025-03-08 17:18:00,25,61.58,38.12,79.68,4.16,3.85,1,0,179,Normal,0.0,0
2025-03-08 17:19:00,11,78.64,78.88,64.94,4.02,0.55,1,0,126,Normal,0.0,0
2025-03-08 17:20:00,37,69.71,36.25,47.57,2.54,4.16,1,0,94,Normal,0.0,0
2025-03-08 17:21:00,48,59.71,45.89,64.57,3.55,1.53,1,0,404,Normal,0.0,0
2025-03-08 17:22:00,4,78.82,23.2,61.78,4.36,3.42,1,0,213,Normal,0.0,0
2025-03-08 17:23:00,43,61.12,59.74,52.04,3.27,3.29,1,0,334,Normal,0.0,0
2025-03-08 17:24:00,12,62.66,47.35,55.33,4.84,2.04,1,0,169,Normal,0.0,0
2025-03-08 17:25:00,32,61.44,58.56,52.75,1.84,4.38,1,0,495,Normal,0.0,0
2025-03-08 17:26:00,5,78.92,48.66,35.45,4.95,3.76,1,0,220,Normal,0.0,0
2025-03-08 17:27:00,42,56.3,31.97,78.54,1.48,2.1,1,0,320,Normal,0.0,0
2025-03-08 17:28:00,42,55.2,49.13,55.98,2.48,4.28,1,0,38,Normal,0.0,0
2025-03-08 17:29:00,37,76.77,47.02,47.12,2.57,2.67,0,0,97,Normal,0.0,0
2025-03-08 17:30:00,37,81.26,19.52,74.7,4.95,1.47,1,0,154,Normal,0.0,0
2025-03-08 17:31:00,25,78.48,61.45,75.64,1.12,4.82,1,0,494,Normal,0.0,0
2025-03-08 17:32:00,4,57.66,86.99,65.9,3.88,2.5,1,1,33,Normal,1.0,1
2025-03-08 17:33:00,24,81.84,65.06,64.66,3.14,2.33,0,0,108,Normal,0.0,0
2025-03-08 17:34:00,36,72.49,72.44,42.58,4.33,3.1,1,0,137,Normal,0.0,0
2025-03-08 17:35:00,2,51.7,33.43,39.68,1.72,4.64,1,0,142,Normal,0.0,0
2025-03-08 17:36:00,35,69.99,72.87,34.76,2.71,0.55,2,0,29,Vibration Issue,0.0,1
2025-03-08 17:37:00,36,77.51,58.11,43.62,1.77,0.54,1,0,236,Normal,0.0,0
2025-03-08 17:38:00,8,87.75,45.98,79.77,2.93,2.53,1,0,405,Normal,0.0,0
2025-03-08 17:39:00,9,73.37,53.63,55.49,3.93,4.24,1,0,495,Normal,0.0,0
2025-03-08 17:40:00,28,82.32,23.93,37.61,1.69,2.62,1,0,474,Normal,0.0,0
2025-03-08 17:41:00,40,81.59,56.14,43.27,2.14,3.16,1,0,29,Normal,0.0,0
2025-03-08 17:42:00,44,70.1,47.42,68.44,4.67,1.77,1,0,411,Normal,0.0,0
2025-03-08 17:43:00,10,58.06,51.34,71.42,4.14,4.63,1,0,363,Normal,0.0,0
2025-03-08 17:44:00,5,74.15,46.68,66.96,4.5,2.45,1,0,86,Normal,0.0,0
2025-03-08 17:45:00,37,84.37,61.11,56.71,2.88,3.17,1,0,159,Normal,0.0,0
2025-03-08 17:46:00,47,85.36,53.55,58.62,1.86,2.49,1,0,425,Normal,0.0,0
2025-03-08 17:47:00,31,83.67,28.72,41.85,1.54,0.76,1,0,181,Normal,0.0,0
2025-03-08 17:48:00,29,71.9,56.17,36.23,1.39,4.4,1,0,332,Normal,0.0,0
2025-03-08 17:49:00,3,70.41,44.58,79.57,2.22,4.58,1,0,25,Normal,0.0,0
2025-03-08 17:50:00,26,81.7,56.97,77.52,4.42,3.5,1,0,393,Normal,0.0,0
2025-03-08 17:51:00,31,80.15,68.54,60.37,3.7,2.94,0,0,78,Normal,0.0,0
2025-03-08 17:52:00,2,47.37,39.94,45.17,4.93,3.33,1,0,28,Normal,0.0,0
2025-03-08 17:53:00,15,71.44,54.27,72.32,4.57,2.07,1,0,173,Normal,0.0,0
2025-03-08 17:54:00,13,78.14,43.19,45.92,3.44,2.89,0,0,458,Normal,0.0,0
2025-03-08 17:55:00,28,80.95,62.11,74.04,2.52,3.67,1,0,455,Normal,0.0,0
2025-03-08 17:56:00,44,63.77,44.05,41.62,2.93,1.52,1,0,57,Normal,0.0,0
2025-03-08 17:57:00,14,79.52,63.62,30.71,4.6,1.6,1,0,444,Normal,0.0,0
2025-03-08 17:58:00,12,60.08,57.45,56.69,3.75,2.12,2,0,155,Overheating,0.0,1
2025-03-08 17:59:00,15,70.94,38.08,55.4,3.0,3.42,1,0,413,Normal,0.0,0
2025-03-08 18:00:00,21,84.97,46.11,71.92,4.5,4.18,2,0,349,Vibration Issue,0.0,1
2025-03-08 18:01:00,29,93.23,55.36,71.29,1.05,4.05,1,1,3,Normal,1.0,1
2025-03-08 18:02:00,45,64.69,50.09,71.36,4.52,4.44,1,0,476,Normal,0.0,0
2025-03-08 18:03:00,35,70.61,47.65,79.65,3.01,2.81,0,0,417,Normal,0.0,0
2025-03-08 18:04:00,47,82.7,69.24,69.95,4.13,3.79,1,0,385,Normal,0.0,0
2025-03-08 18:05:00,20,69.56,27.88,77.9,3.96,3.13,1,0,62,Normal,0.0,0
2025-03-08 18:06:00,18,79.64,65.33,56.5,3.03,2.61,1,0,355,Normal,0.0,0
2025-03-08 18:07:00,38,58.92,37.52,54.91,1.68,1.04,1,0,100,Normal,0.0,0
2025-03-08 18:08:00,15,89.64,62.0,43.96,4.93,2.95,1,0,482,Normal,0.0,0
2025-03-08 18:09:00,12,77.03,40.17,34.58,1.68,1.02,1,0,259,Normal,0.0,0
2025-03-08 18:10:00,34,76.83,45.94,65.02,1.17,4.2,1,0,93,Normal,0.0,0
2025-03-08 18:11:00,5,68.68,22.58,61.27,2.39,3.33,1,0,412,Normal,0.0,0
2025-03-08 18:12:00,17,62.0,49.11,67.67,2.64,0.97,1,0,164,Normal,0.0,0
2025-03-08 18:13:00,13,88.59,49.36,77.52,1.85,2.04,2,0,153,Vibration Issue,0.0,1
2025-03-08 18:14:00,13,79.88,39.8,32.94,4.34,3.31,0,0,91,Normal,0.0,0
2025-03-08 18:15:00,36,58.82,57.3,62.86,1.75,4.71,1,0,137,Normal,0.0,0
2025-03-08 18:16:00,16,73.61,30.65,36.03,2.73,4.22,1,0,239,Normal,0.0,0
2025-03-08 18:17:00,40,85.65,53.47,40.85,2.19,2.86,1,0,406,Normal,0.0,0
2025-03-08 18:18:00,3,74.08,44.67,77.11,1.2,0.62,1,0,229,Normal,0.0,0
2025-03-08 18:19:00,2,84.12,72.38,30.85,2.14,1.39,1,0,317,Normal,0.0,0
2025-03-08 18:20:00,25,84.71,52.47,38.13,3.32,2.14,1,0,91,Normal,0.0,0
2025-03-08 18:21:00,3,84.19,33.8,30.71,3.44,2.22,1,0,215,Normal,0.0,0
2025-03-08 18:22:00,11,66.98,49.5,66.9,2.31,4.53,1,0,213,Normal,0.0,0
2025-03-08 18:23:00,11,78.7,60.55,71.76,2.36,3.21,1,0,463,Normal,0.0,0
2025-03-08 18:24:00,10,84.9,45.61,53.68,3.67,1.92,1,0,422,Normal,0.0,0
2025-03-08 18:25:00,28,79.23,56.45,60.77,3.47,0.8,1,0,398,Normal,0.0,0
2025-03-08 18:26:00,11,85.45,52.65,31.4,4.15,4.31,1,0,399,Normal,0.0,0
2025-03-08 18:27:00,49,89.41,25.58,62.53,4.35,2.64,1,0,465,Normal,0.0,0
2025-03-08 18:28:00,7,77.57,69.29,77.94,3.81,1.02,1,0,450,Normal,0.0,0
2025-03-08 18:29:00,29,79.77,58.63,54.56,4.52,2.53,2,0,93,Pressure Drop,0.0,1
2025-03-08 18:30:00,1,85.14,53.92,71.46,3.37,0.91,1,0,457,Normal,0.0,0
2025-03-08 18:31:00,15,65.42,41.99,79.76,3.97,1.0,2,0,382,Electrical Fault,0.0,1
2025-03-08 18:32:00,7,85.0,51.27,50.3,3.27,4.36,1,0,94,Normal,0.0,0
2025-03-08 18:33:00,4,65.51,31.13,30.54,2.6,1.04,1,0,432,Normal,0.0,0
2025-03-08 18:34:00,3,83.11,29.79,46.29,1.63,4.85,1,0,279,Normal,0.0,0
2025-03-08 18:35:00,20,78.03,53.67,39.9,4.62,1.57,1,0,447,Normal,0.0,0
2025-03-08 18:36:00,3,71.74,62.45,65.25,4.41,1.62,1,0,413,Normal,0.0,0
2025-03-08 18:37:00,29,79.24,76.47,55.6,3.18,1.98,1,0,310,Normal,0.0,0
2025-03-08 18:38:00,20,75.27,38.18,72.98,1.06,1.94,1,0,28,Normal,0.0,0
2025-03-08 18:39:00,10,61.42,17.8,77.42,1.03,3.24,1,0,253,Normal,0.0,0
2025-03-08 18:40:00,35,69.35,61.54,36.92,1.45,1.95,0,0,416,Normal,0.0,0
2025-03-08 18:41:00,26,65.56,48.88,54.77,2.58,1.66,0,0,110,Normal,0.0,0
2025-03-08 18:42:00,30,66.57,52.03,35.43,1.73,2.44,1,0,435,Normal,0.0,0
2025-03-08 18:43:00,26,71.51,42.38,36.47,1.52,4.93,1,0,421,Normal,0.0,0
2025-03-08 18:44:00,37,81.49,31.6,54.79,1.99,0.98,2,0,404,Normal,0.0,1
2025-03-08 18:45:00,20,65.73,42.52,76.24,3.51,3.93,1,0,34,Normal,0.0,0
2025-03-08 18:46:00,42,60.49,48.08,55.03,4.17,3.07,1,0,80,Normal,0.0,0
2025-03-08 18:47:00,9,60.29,34.49,73.56,1.93,4.94,2,0,383,Normal,0.0,1
2025-03-08 18:48:00,11,66.06,41.03,55.53,3.74,4.35,1,0,316,Normal,0.0,0
2025-03-08 18:49:00,33,65.69,59.06,47.58,3.43,2.74,1,0,477,Normal,0.0,0
2025-03-08 18:50:00,30,64.33,79.87,66.63,2.78,3.79,1,0,219,Normal,0.0,0
2025-03-08 18:51:00,30,71.58,49.88,64.92,2.11,2.21,1,0,373,Normal,0.0,0
2025-03-08 18:52:00,45,69.91,53.09,76.41,2.67,1.49,1,0,382,Normal,0.0,0
2025-03-08 18:53:00,23,77.49,47.87,30.99,1.53,0.74,1,0,79,Normal,0.0,0
2025-03-08 18:54:00,36,60.35,66.38,43.48,3.96,4.33,1,0,456,Normal,0.0,0
2025-03-08 18:55:00,24,69.28,67.44,62.34,2.56,4.2,0,0,326,Normal,0.0,0
2025-03-08 18:56:00,31,70.66,50.04,40.76,2.81,1.21,2,0,75,Vibration Issue,0.0,1
2025-03-08 18:57:00,23,66.62,27.9,43.33,2.31,2.17,1,0,355,Normal,0.0,0
2025-03-08 18:58:00,42,57.17,45.08,66.34,1.47,2.85,0,0,184,Normal,0.0,0
2025-03-08 18:59:00,36,87.12,59.2,67.37,1.3,3.69,1,0,342,Normal,0.0,0
2025-03-08 19:00:00,40,82.33,55.27,31.37,3.87,2.07,2,0,136,Electrical Fault,0.0,1
2025-03-08 19:01:00,49,47.86,51.21,35.02,3.01,1.78,2,0,299,Overheating,0.0,1
2025-03-08 19:02:00,34,70.61,53.04,46.27,1.22,3.35,1,0,146,Normal,0.0,0
2025-03-08 19:03:00,21,72.62,51.46,40.37,1.07,1.25,1,0,446,Normal,0.0,0
2025-03-08 19:04:00,26,77.57,47.84,76.47,3.04,1.77,1,0,11,Normal,0.0,1
2025-03-08 19:05:00,7,96.2,61.88,51.35,2.21,2.23,1,1,1,Normal,1.0,1
2025-03-08 19:06:00,25,65.62,56.43,45.95,2.04,0.86,1,0,206,Normal,0.0,0
2025-03-08 19:07:00,3,80.93,35.0,56.16,2.6,4.75,1,0,483,Normal,0.0,0
2025-03-08 19:08:00,43,69.33,60.1,64.49,4.31,4.87,1,0,345,Normal,0.0,0
2025-03-08 19:09:00,18,73.78,60.56,78.68,3.81,3.01,1,0,328,Normal,0.0,0
2025-03-08 19:10:00,6,66.46,41.3,77.67,3.11,4.34,1,0,463,Normal,0.0,0
2025-03-08 19:11:00,46,87.79,29.24,38.0,4.87,1.25,2,0,253,Pressure Drop,0.0,1
2025-03-08 19:12:00,13,82.62,40.9,52.23,1.53,2.33,0,0,97,Normal,0.0,0
2025-03-08 19:13:00,2,95.23,34.21,36.91,1.59,4.94,1,1,19,Normal,1.0,1
2025-03-08 19:14:00,48,88.32,33.59,77.74,3.12,3.59,1,0,423,Normal,0.0,0
2025-03-08 19:15:00,40,81.61,23.22,34.65,1.51,0.69,1,0,214,Normal,0.0,0
2025-03-08 19:16:00,47,79.27,70.53,64.53,2.74,3.11,1,0,203,Normal,0.0,0
2025-03-08 19:17:00,13,66.53,46.21,60.16,4.49,4.2,0,0,192,Normal,0.0,0
2025-03-08 19:18:00,1,64.71,49.13,34.3,3.34,1.95,1,0,39,Normal,0.0,0
2025-03-08 19:19:00,2,65.64,44.93,37.89,3.95,1.7,1,0,237,Normal,0.0,0
2025-03-08 19:20:00,4,86.36,42.97,71.23,3.75,4.45,1,0,145,Normal,0.0,0
2025-03-08 19:21:00,13,58.4,86.3,50.87,4.32,3.39,1,1,21,Normal,1.0,1
2025-03-08 19:22:00,30,77.39,76.0,36.64,4.61,1.53,2,0,478,Vibration Issue,0.0,1
2025-03-08 19:23:00,44,73.01,36.04,49.62,3.23,4.18,1,0,68,Normal,0.0,0
2025-03-08 19:24:00,12,69.71,34.74,31.01,4.69,4.89,1,0,369,Normal,0.0,0
2025-03-08 19:25:00,33,84.38,31.43,56.97,2.08,2.49,2,0,229,Electrical Fault,0.0,1
2025-03-08 19:26:00,38,86.33,48.05,48.18,4.33,3.62,1,0,260,Normal,0.0,0
2025-03-08 19:27:00,43,76.52,33.85,39.96,2.05,3.92,1,0,376,Normal,0.0,0
2025-03-08 19:28:00,48,79.07,36.89,55.36,1.64,3.23,1,0,198,Normal,0.0,0
2025-03-08 19:29:00,34,62.07,24.4,71.84,2.47,1.34,1,0,69,Normal,0.0,0
2025-03-08 19:30:00,3,72.23,58.9,65.73,4.88,2.38,1,0,12,Normal,0.0,1
2025-03-08 19:31:00,43,92.07,40.88,42.72,3.54,4.97,1,1,32,Normal,1.0,1
2025-03-08 19:32:00,9,95.25,47.68,69.23,4.22,3.92,0,1,10,Normal,1.0,1
2025-03-08 19:33:00,7,82.67,62.99,76.21,4.87,3.83,1,0,39,Normal,0.0,0
2025-03-08 19:34:00,4,77.13,62.44,57.27,1.25,3.41,1,0,312,Normal,0.0,0
2025-03-08 19:35:00,28,85.26,39.75,78.04,3.33,3.71,1,0,271,Normal,0.0,0
2025-03-08 19:36:00,42,58.52,48.33,75.75,2.93,1.93,1,0,496,Normal,0.0,0
2025-03-08 19:37:00,32,84.71,55.9,39.61,3.28,3.6,1,0,247,Normal,0.0,0
2025-03-08 19:38:00,1,67.4,45.68,67.04,1.46,4.04,1,0,477,Normal,0.0,0
2025-03-08 19:39:00,13,58.46,26.96,32.48,2.33,3.17,1,0,15,Normal,0.0,1
2025-03-08 19:40:00,36,62.29,56.75,32.55,3.04,1.46,1,0,274,Normal,0.0,0
2025-03-08 19:41:00,26,90.66,68.07,77.46,1.02,0.59,2,1,39,Vibration Issue,1.0,1
2025-03-08 19:42:00,13,92.11,63.78,50.68,1.6,1.02,1,1,7,Normal,1.0,1
2025-03-08 19:43:00,22,67.2,19.75,78.48,1.86,2.09,1,0,429,Normal,0.0,0
2025-03-08 19:44:00,24,71.69,36.49,66.0,1.24,2.08,1,0,247,Normal,0.0,0
2025-03-08 19:45:00,11,45.46,51.43,36.0,2.75,2.9,1,0,68,Normal,0.0,0
2025-03-08 19:46:00,25,76.59,44.78,46.13,3.17,1.95,2,0,351,Normal,0.0,1
2025-03-08 19:47:00,15,83.04,56.94,68.31,4.77,4.21,0,0,357,Normal,0.0,0
2025-03-08 19:48:00,45,58.79,7.97,52.74,4.09,2.28,1,0,65,Normal,0.0,0
2025-03-08 19:49:00,36,79.85,34.02,43.92,4.3,4.15,1,0,454,Normal,0.0,0
2025-03-08 19:50:00,38,56.34,66.03,52.97,3.42,1.51,1,0,400,Normal,0.0,0
2025-03-08 19:51:00,34,65.21,24.21,50.16,2.58,4.38,1,0,444,Normal,0.0,0
2025-03-08 19:52:00,34,84.16,45.13,37.43,3.98,4.35,1,0,148,Normal,0.0,0
2025-03-08 19:53:00,32,66.3,80.78,41.85,1.97,4.39,1,1,22,Normal,1.0,1
2025-03-08 19:54:00,38,87.89,51.59,66.78,3.71,1.32,1,0,35,Normal,0.0,0
2025-03-08 19:55:00,25,74.57,43.19,35.18,1.64,3.09,1,0,314,Normal,0.0,0
2025-03-08 19:56:00,3,72.29,71.72,41.6,2.18,4.62,1,0,358,Normal,0.0,0
2025-03-08 19:57:00,43,79.65,43.88,47.31,3.84,0.61,1,0,238,Normal,0.0,0
2025-03-08 19:58:00,47,82.76,59.98,33.71,3.96,3.21,0,0,160,Normal,0.0,0
2025-03-08 19:59:00,29,81.27,52.83,51.01,2.89,4.75,1,0,228,Normal,0.0,0
2025-03-08 20:00:00,21,70.18,56.82,68.69,4.04,1.16,1,0,375,Normal,0.0,0
2025-03-08 20:01:00,9,88.37,44.36,60.73,3.98,3.25,2,0,368,Pressure Drop,0.0,1
2025-03-08 20:02:00,21,75.74,61.68,60.53,1.71,3.98,1,0,300,Normal,0.0,0
2025-03-08 20:03:00,21,82.59,65.01,79.69,2.21,1.67,1,0,201,Normal,0.0,0
2025-03-08 20:04:00,7,63.63,70.92,68.37,3.24,4.09,1,0,290,Normal,0.0,0
2025-03-08 20:05:00,47,68.0,41.79,34.74,1.1,2.41,1,0,160,Normal,0.0,0
2025-03-08 20:06:00,32,75.24,28.76,45.6,2.86,4.79,1,0,67,Normal,0.0,0
2025-03-08 20:07:00,22,69.74,58.13,34.38,2.66,0.87,0,0,135,Normal,0.0,0
2025-03-08 20:08:00,42,85.05,50.29,70.63,4.08,2.15,1,0,342,Normal,0.0,0
2025-03-08 20:09:00,11,81.07,73.66,56.23,2.43,2.19,0,0,196,Normal,0.0,0
2025-03-08 20:10:00,34,69.24,35.15,55.11,2.22,1.98,1,0,232,Normal,0.0,0
2025-03-08 20:11:00,14,58.16,45.54,69.06,2.32,4.43,1,0,46,Normal,0.0,0
2025-03-08 20:12:00,48,67.72,14.62,51.34,1.68,4.14,1,0,472,Normal,0.0,0
2025-03-08 20:13:00,41,58.62,52.07,35.54,4.85,2.08,2,0,83,Overheating,0.0,1
2025-03-08 20:14:00,22,59.47,51.3,48.0,4.57,4.98,2,0,18,Normal,0.0,1
2025-03-08 20:15:00,25,53.79,47.01,55.49,4.2,2.42,2,0,261,Normal,0.0,1
2025-03-08 20:16:00,16,71.89,51.99,64.82,3.12,2.19,1,0,233,Normal,0.0,0
2025-03-08 20:17:00,33,81.58,48.95,58.79,4.94,4.53,1,0,39,Normal,0.0,0
2025-03-08 20:18:00,2,84.61,47.91,30.64,4.46,4.61,1,0,198,Normal,0.0,0
2025-03-08 20:19:00,39,79.75,39.92,34.49,1.11,3.2,1,0,126,Normal,0.0,0
2025-03-08 20:20:00,44,72.75,39.92,66.72,1.76,1.29,1,0,457,Normal,0.0,0
2025-03-08 20:21:00,50,63.22,46.04,32.86,4.19,2.77,2,0,486,Normal,0.0,1
2025-03-08 20:22:00,6,82.48,38.4,51.0,1.82,1.96,1,0,101,Normal,0.0,0
2025-03-08 20:23:00,34,77.63,42.72,43.98,2.96,0.8,2,0,194,Normal,0.0,1
2025-03-08 20:24:00,46,78.06,57.42,61.67,4.33,4.77,1,0,445,Normal,0.0,0
2025-03-08 20:25:00,48,78.47,32.74,71.89,1.67,0.86,1,0,363,Normal,0.0,0
2025-03-08 20:26:00,42,76.15,38.98,36.97,3.63,1.97,0,0,490,Normal,0.0,0
2025-03-08 20:27:00,37,76.24,22.15,44.47,4.63,2.39,1,0,195,Normal,0.0,0
