timestamp,machine_id,temperature,vibration,humidity,pressure,energy_consumption,machine_status,anomaly_flag,predicted_remaining_life,failure_type,downtime_risk,maintenance_required,data_quality,record_id
2025-03-08 07:00:00,22,80.89,65.84,63.61,1.05,0.68,1,0,266,Normal,0.0,0,good,8715215f-7125-4efe-b421-e053dd757962
2025-03-08 07:01:00,32,58.39,22.29,41.57,3.43,2.76,1,0,177,Normal,0.0,0,good,1b3d7cfd-4d5f-4447-a59c-731f61adc84d
2025-03-08 07:02:00,21,58.31,45.12,71.66,1.9,3.94,1,0,481,Normal,0.0,0,good,8715766c-20e7-4342-a3ab-ccc1f0978c54
2025-03-08 07:03:00,37,94.45,67.79,40.44,4.27,3.64,1,1,18,Normal,1.0,1,good,1b35e983-64e9-4bdc-9355-34d837c09cfb
2025-03-08 07:04:00,27,81.56,42.92,41.6,1.97,2.68,1,0,352,Normal,0.0,0,good,35e0185a-e0e6-403d-8614-e290852d3430
2025-03-08 07:05:00,38,81.1,50.02,53.6,3.75,2.34,1,0,423,Normal,0.0,0,good,d0b0e410-d3f0-41d2-bcd6-c5901018b7e2
2025-03-08 07:06:00,26,81.07,10.49,46.32,1.82,0.79,1,0,130,Normal,0.0,0,good,2fdb678a-475e-4683-8902-3c747c5b1f8f
2025-03-08 07:07:00,23,65.81,19.66,77.01,3.88,4.05,1,0,419,Normal,0.0,0,good,6742fdf9-16b8-4847-9310-b2d84c54a7ab
2025-03-08 07:08:00,34,84.33,52.11,37.29,3.79,2.81,1,0,285,Normal,0.0,0,good,39ad9d74-8dc7-45d8-8723-436710d74ea6
2025-03-08 07:09:00,12,70.47,39.27,52.7,3.47,4.62,2,0,494,Electrical Fault,0.0,1,good,06834343-24ac-4dab-bc9f-84305377d309
2025-03-08 07:10:00,11,85.75,54.01,53.28,3.31,2.11,1,0,446,Normal,0.0,0,good,2b1bbeb1-7532-424d-8dcf-dfb1b0e3f445
2025-03-08 07:11:00,36,59.43,42.08,40.43,1.46,4.27,1,0,30,Normal,0.0,0,good,6bfb80b8-322d-47d3-9d1f-4c2bd98e1fad
2025-03-08 07:12:00,32,95.82,40.01,31.64,4.54,2.69,1,1,22,Normal,1.0,1,good,0fe058ef-f3bc-48b2-b621-f9cc60a30474
2025-03-08 07:13:00,39,65.77,43.98,49.86,2.39,1.35,2,0,117,Electrical Fault,0.0,1,good,13fe63bf-a665-4c48-870d-699bdca4088a
2025-03-08 07:14:00,37,84.57,56.29,70.5,2.81,1.11,1,0,343,Normal,0.0,0,good,4c7e26bb-ccfe-432d-931e-bb3bf479fa93
2025-03-08 07:15:00,43,86.48,54.32,62.01,3.45,3.31,2,0,153,Pressure Drop,0.0,1,good,b5f9587d-4af0-47fd-be9b-c5aea342da27
2025-03-08 07:16:00,16,52.55,36.54,75.47,1.41,3.79,1,0,12,Normal,0.0,1,good,c5da34b8-3aee-4e2d-ae2a-04bdb18003f7
2025-03-08 07:17:00,42,62.09,40.67,45.66,2.62,3.84,1,0,425,Normal,0.0,0,good,5c9ad060-6d9a-4de1-9367-321fa4a3e1ed
2025-03-08 07:18:00,31,66.37,67.1,62.74,1.27,2.08,1,0,361,Normal,0.0,0,good,b4eaa864-c87d-49ec-964e-9f41f5a40954
2025-03-08 07:19:00,41,65.19,59.72,61.57,1.63,1.97,1,0,85,Normal,0.0,0,good,e4b3cff9-2b71-4adf-8b98-17148a318307
2025-03-08 07:20:00,6,79.15,57.74,77.42,1.53,4.47,0,0,318,Normal,0.0,0,good,0eba57ea-9dfb-45a2-8c2b-14ba44534d55
2025-03-08 07:21:00,13,79.6,46.35,53.34,2.52,3.4,1,0,362,Normal,0.0,0,good,5c044cd0-ef14-4492-a756-675ed5effa3f
2025-03-08 07:22:00,36,81.2,67.07,67.03,1.18,2.26,1,0,179,Normal,0.0,0,good,16904104-0e1e-4291-a2cd-cee99925572e
2025-03-08 07:23:00,11,61.73,50.3,68.1,2.37,4.13,0,0,46,Normal,0.0,0,good,efcfb0f7-5161-4b5c-be47-a622587f781b
2025-03-08 07:24:00,11,72.13,68.32,73.48,4.95,1.01,2,0,341,Overheating,0.0,1,good,09ef152d-6c9d-4116-abd0-de0db7375959
2025-03-08 07:25:00,48,64.91,50.35,70.24,4.24,3.28,0,0,470,Normal,0.0,0,good,104f78ce-ed75-46e3-bc50-d363122f4914
2025-03-08 07:26:00,20,61.58,54.99,62.75,3.23,1.31,2,0,267,Vibration Issue,0.0,1,good,05940821-4bde-4668-b7bc-d626ae35e03e
2025-03-08 07:27:00,29,86.75,55.43,54.12,3.71,3.5,1,0,167,Normal,0.0,0,good,34a68e72-bc34-45d7-a4fd-ceabbc14d1ff
2025-03-08 07:28:00,19,84.03,67.0,41.34,4.73,1.97,1,0,241,Normal,0.0,0,good,195eae41-0729-4032-81ad-cfbfe9efc86e
2025-03-08 07:29:00,30,67.66,56.52,78.89,2.57,3.91,1,0,212,Normal,0.0,0,good,ed878bf2-7e46-4bd5-b17e-b5204b7c2e87
2025-03-08 07:30:00,6,90.87,44.27,40.16,3.52,1.99,2,1,48,Normal,1.0,1,good,cc744c61-4eef-46d3-aa03-a1a1b55b0172
2025-03-08 07:31:00,17,90.05,55.86,64.44,4.3,1.81,2,1,7,Vibration Issue,1.0,1,good,735ff45e-eabd-4220-b239-b52b6a41f8d0
2025-03-08 07:32:00,18,66.74,59.33,59.31,1.88,2.73,1,0,327,Normal,0.0,0,good,9184b6ee-77b7-4471-a9a4-18b31219e44d
2025-03-08 07:33:00,36,78.91,59.41,59.87,4.32,2.19,1,0,110,Normal,0.0,0,good,5ab8c8a4-d28a-4430-8ea8-466a796e750e
2025-03-08 07:34:00,18,80.7,38.61,47.21,4.78,3.89,2,0,94,Vibration Issue,0.0,1,good,61ccf765-597b-4604-9e83-1ecabab178ae
2025-03-08 07:35:00,43,80.03,77.46,61.47,3.91,1.8,1,0,98,Normal,0.0,0,good,78506302-577b-43a6-86f2-c230312555e0
2025-03-08 07:36:00,12,66.22,29.67,49.63,2.15,4.26,1,0,157,Normal,0.0,0,good,df945a58-f60e-479b-9cee-71be8d42014f
2025-03-08 07:37:00,42,91.65,44.77,58.34,2.51,3.05,1,1,25,Normal,1.0,1,good,e01fd8a1-daba-4e46-b5cc-908745f55762
2025-03-08 07:38:00,3,74.67,76.94,32.06,2.17,0.51,0,0,183,Normal,0.0,0,good,d2456204-a935-4cf8-82c2-c5a1840eeb94
2025-03-08 07:39:00,47,76.25,52.4,40.09,1.43,0.96,1,0,82,Normal,0.0,0,good,7df07e50-1561-474f-a324-6c193cb61690
2025-03-08 07:40:00,18,78.38,44.5,78.2,2.9,0.75,1,0,334,Normal,0.0,0,good,311dcfbb-356d-4fbe-92ed-03f86d8a9af0
2025-03-08 07:41:00,16,78.27,45.27,42.59,3.53,2.36,1,0,249,Normal,0.0,0,good,894c8f13-b0dd-46fb-a279-751535b1297f
2025-03-08 07:42:00,39,85.33,20.78,46.1,4.03,1.26,1,0,89,Normal,0.0,0,good,41f8049d-0f6f-44c4-b685-a926649c7cec
2025-03-08 07:43:00,43,83.44,68.17,52.04,2.21,4.2,1,0,160,Normal,0.0,0,good,9c54da22-f7dc-48f5-98c7-7dbe50435a48
2025-03-08 07:44:00,28,73.56,45.33,53.86,2.67,1.92,1,0,153,Normal,0.0,0,good,0523ef86-4032-45cc-b0ec-4f19846a408a
2025-03-08 07:45:00,42,81.69,86.68,45.68,1.35,3.47,1,1,22,Normal,1.0,1,good,c03083fd-3ebb-4f5e-ba86-9df5bb81c393
2025-03-08 07:46:00,9,77.99,64.08,45.72,4.69,1.06,1,0,192,Normal,0.0,0,good,a09b0028-d6aa-4da1-958c-2c7518ab1d6c
2025-03-08 07:47:00,20,72.28,38.99,44.76,2.5,4.61,1,0,77,Normal,0.0,0,good,b7e75ab9-7bd7-4bcd-a04a-ed0344b587cb
2025-03-08 07:48:00,18,80.42,52.58,50.48,4.51,4.74,1,0,438,Normal,0.0,0,good,5e7802ae-35bb-46d8-8c8b-2a7fb212c639
2025-03-08 07:49:00,25,88.73,63.75,43.48,2.36,2.71,2,0,462,Vibration Issue,0.0,1,good,4054763b-30db-4224-b0c8-8d775aa9d01b
2025-03-08 07:50:00,21,80.37,69.46,43.53,3.71,4.02,1,0,382,Normal,0.0,0,good,c364c212-7843-4c4c-81b3-fb6b92fe632a
2025-03-08 07:51:00,45,83.82,62.99,61.22,2.81,4.01,1,0,11,Normal,0.0,1,good,c3ee98c2-903a-4a32-97e1-5582709ff4e2
2025-03-08 07:52:00,26,88.7,51.77,75.6,2.84,3.99,1,0,289,Normal,0.0,0,good,e0d8d668-b8fa-47e6-9bab-4c714fd30c6e
2025-03-08 07:53:00,23,82.47,61.42,30.06,3.9,3.97,1,0,274,Normal,0.0,0,good,d9c12cfa-1c53-4797-bc1a-77cd99db2663
2025-03-08 07:54:00,10,88.9,62.77,44.47,4.5,1.22,1,0,31,Normal,0.0,0,good,1ac13066-d5f7-44b0-928b-5fb30450ed1c
2025-03-08 07:55:00,44,80.42,80.06,60.63,2.19,0.8,1,1,30,Normal,1.0,1,good,fabd83bf-e0bf-490f-abcc-46081e8c01c4
2025-03-08 07:56:00,13,61.44,49.85,53.62,1.34,4.25,0,0,70,Normal,0.0,0,good,e1369cb8-f8a2-4c58-965b-2e4e2b2e4112
2025-03-08 07:57:00,37,61.72,48.01,32.35,2.88,1.5,1,0,159,Normal,0.0,0,good,dd61c368-b635-4872-9021-1555e055676b
2025-03-08 07:58:00,12,77.66,38.06,41.75,4.11,0.88,1,0,373,Normal,0.0,0,good,612af162-60aa-49d2-9106-faa3e8462c80
2025-03-08 07:59:00,36,65.47,36.31,65.8,4.16,1.89,1,0,315,Normal,0.0,0,good,daf44b28-1fbf-4a23-bfd1-31051ce4091c
2025-03-08 08:00:00,3,71.02,45.75,34.26,4.01,2.54,1,0,107,Normal,0.0,0,good,b46c81e1-7dbf-4a8f-a51b-3035e1b8ab0f
2025-03-08 08:01:00,14,60.28,40.83,58.01,3.94,4.64,1,0,29,Normal,0.0,0,good,471420ed-ca2d-49f8-aff4-4026950c56a2
2025-03-08 08:02:00,35,64.92,41.37,50.14,4.16,1.33,0,0,199,Normal,0.0,0,good,f1a96d99-e5a5-435d-a2d0-ee412d001d46
2025-03-08 08:03:00,34,84.79,58.39,74.18,3.09,3.44,1,0,478,Normal,0.0,0,good,d405eacd-db81-4af3-bede-8e67485310cb
2025-03-08 08:04:00,40,98.0,58.88,44.26,1.72,4.95,1,1,24,Normal,1.0,1,good,b611de31-62ff-43d0-96f8-1dba3d5419eb
2025-03-08 08:05:00,29,97.94,45.63,76.85,1.76,2.92,0,1,40,Normal,1.0,1,good,c0c23c27-5ad5-48a6-b15a-c06be27bc176
2025-03-08 08:06:00,30,91.64,69.42,53.62,1.31,4.91,0,1,22,Normal,1.0,1,good,eb3124d6-bd9b-4ad3-a77b-c21b43702d86
2025-03-08 08:07:00,7,77.12,62.62,34.39,1.25,5.0,1,0,433,Normal,0.0,0,good,471519f3-f1ce-4ba9-b1d6-4772f19ff2ca
2025-03-08 08:08:00,2,64.77,39.74,66.3,4.66,2.08,0,0,237,Normal,0.0,0,good,eccd32ad-2440-4f24-8bb2-6698667932c3
2025-03-08 08:09:00,18,60.27,51.07,43.87,2.08,0.5,0,0,41,Normal,0.0,0,good,29aec0bf-4d90-43a6-9560-13a08677dc1c
2025-03-08 08:10:00,26,68.61,53.53,36.42,2.21,4.26,1,0,224,Normal,0.0,0,good,d299f7b2-2375-40c5-b0b7-7c30f36c9c6f
2025-03-08 08:11:00,17,82.36,71.31,46.64,1.05,4.19,1,0,75,Normal,0.0,0,good,598a6319-8de4-43c3-b506-dc61af0c2a6a
2025-03-08 08:12:00,46,79.37,72.81,38.05,3.09,3.05,1,0,209,Normal,0.0,0,good,1673ed95-2fed-4b33-8325-c3b5c1294920
2025-03-08 08:13:00,12,76.41,54.33,41.59,4.73,3.97,1,0,66,Normal,0.0,0,good,8edf0503-9cba-4dc2-8ff9-f2d5e5822cb2
2025-03-08 08:14:00,50,88.46,48.28,60.61,4.42,4.39,1,0,306,Normal,0.0,0,good,70ee8a46-416b-428b-ad0d-739bccd13856
2025-03-08 08:15:00,32,78.56,46.93,67.58,2.97,4.14,1,0,468,Normal,0.0,0,good,e8afa41f-99df-42f9-81c7-fc963e0352fd
2025-03-08 08:16:00,49,78.39,30.89,35.98,2.02,4.21,1,0,344,Normal,0.0,0,good,5a0379e0-a19c-433d-92ad-2e89d2a45cc4
2025-03-08 08:17:00,29,80.48,38.94,69.23,4.6,2.63,1,0,347,Normal,0.0,0,good,6ad38838-97b9-4171-9734-13ff23722ba1
2025-03-08 08:18:00,48,72.99,62.07,48.34,3.87,2.04,1,0,422,Normal,0.0,0,good,161c4cd9-994a-4a07-b317-f5a5ba32d5f3
2025-03-08 08:19:00,10,71.82,45.31,65.59,4.23,4.76,1,0,387,Normal,0.0,0,good,0aa2b7eb-dd42-42b1-b7bb-2acf7a8adb46
2025-03-08 08:20:00,36,86.63,68.24,71.35,4.04,0.73,1,0,290,Normal,0.0,0,good,9da445e1-89bb-456a-95a7-e0b76b9fd3fc
2025-03-08 08:21:00,2,79.64,68.37,38.86,2.62,4.25,2,0,255,Vibration Issue,0.0,1,good,8acb98e7-61f3-45e8-9322-f691f0571693
2025-03-08 08:22:00,37,109.32,61.9,36.47,1.23,1.66,1,1,45,Normal,1.0,1,good,57c3913a-08d6-4c29-88af-e6721d3ff8c0
2025-03-08 08:23:00,14,84.65,54.66,55.89,4.52,1.71,1,0,82,Normal,0.0,0,good,50a5881c-55bd-4f90-a90e-a15f8eaa6128
2025-03-08 08:24:00,10,89.34,60.02,65.52,4.15,3.95,1,0,203,Normal,0.0,0,good,b5c16863-f274-4f1f-a4ba-69a3f65e4b9e
2025-03-08 08:25:00,40,75.99,63.42,74.44,1.15,4.07,1,0,410,Normal,0.0,0,good,84736f9a-22f6-4354-9a0f-ad75a3b24647
2025-03-08 08:26:00,1,70.01,40.41,74.13,4.44,0.57,1,0,241,Normal,0.0,0,good,167a3546-f162-4387-8fd5-36eac20265f9
2025-03-08 08:27:00,41,65.02,47.43,63.89,3.9,2.67,1,0,102,Normal,0.0,0,good,b72154a7-107d-4a9c-8624-75cf55c07d63
2025-03-08 08:28:00,21,57.98,69.12,39.11,4.54,2.11,1,0,312,Normal,0.0,0,good,fac520e4-2154-4365-a800-3e343087228b
2025-03-08 08:29:00,5,77.21,19.13,36.17,1.3,4.24,1,0,391,Normal,0.0,0,good,57dcd046-5dfc-437a-9b07-b6b0a101ac34
2025-03-08 08:30:00,9,90.3,53.38,32.16,4.91,4.61,2,1,27,Electrical Fault,1.0,1,good,7783cb43-0298-4faa-a094-d23e265a6232
2025-03-08 08:31:00,9,63.37,38.62,76.91,4.19,1.19,1,0,378,Normal,0.0,0,good,bbcb6dc7-315b-456b-942f-90acd21d1609
2025-03-08 08:32:00,18,74.03,53.66,63.41,2.18,0.57,1,0,490,Normal,0.0,0,good,43811ee4-d96f-400d-9b9e-420c95218963
2025-03-08 08:33:00,5,70.61,53.07,31.05,4.92,1.28,1,0,222,Normal,0.0,0,good,7651b9fe-395c-4282-b395-41b23cc0ea76
2025-03-08 08:34:00,16,75.75,27.15,32.82,4.95,4.4,1,0,412,Normal,0.0,0,good,69e0f871-b759-4ad2-a87b-e99fe454aba1
2025-03-08 08:35:00,34,77.46,49.83,59.48,4.94,0.74,1,0,232,Normal,0.0,0,good,ed18bfe3-e37d-4691-9ee2-fb7e9d82d441
2025-03-08 08:36:00,4,91.62,22.9,43.62,2.42,2.86,1,1,35,Normal,1.0,1,good,788496b4-4217-4a85-990b-bf68c83ffb7b
2025-03-08 08:37:00,21,45.4,39.21,79.69,4.2,0.62,1,0,189,Normal,0.0,0,good,bf8b72bd-d76e-45d2-a915-b7a1ca9d14b6
2025-03-08 08:38:00,50,59.88,61.4,42.26,3.29,0.94,2,0,62,Vibration Issue,0.0,1,good,0710440f-bf70-4332-aba9-4eeb9ccad57c
2025-03-08 08:39:00,37,81.9,36.63,42.61,3.29,2.56,1,0,305,Normal,0.0,0,good,1269657d-28c7-4068-b086-8c8071ff2185
2025-03-08 08:40:00,40,66.53,41.46,30.8,3.03,3.65,1,0,105,Normal,0.0,0,good,f6118762-f024-4149-bbc7-24c3a20b8205
2025-03-08 08:41:00,44,67.09,33.93,59.12,4.14,3.87,1,0,434,Normal,0.0,0,good,e1c60458-3704-4a6d-8c0e-56a31c6e6164
2025-03-08 08:42:00,14,71.83,41.07,49.07,3.16,2.28,1,0,298,Normal,0.0,0,good,b71878d4-10ca-462d-8a6a-6ac5b654d8cc
2025-03-08 08:43:00,27,67.23,48.84,34.9,1.88,4.11,1,0,267,Normal,0.0,0,good,e982c1c8-ab8d-4edd-bbac-0e53347eecb3
2025-03-08 08:44:00,49,67.56,39.73,75.66,4.92,3.47,2,0,105,Vibration Issue,0.0,1,good,eeae9dad-3d24-4eff-9016-cb78d3404681
2025-03-08 08:45:00,12,82.61,34.46,47.56,3.24,1.48,1,0,175,Normal,0.0,0,good,139a02ab-f8f5-4dbf-ae93-bb91262394c0
2025-03-08 08:46:00,27,58.88,41.74,56.58,2.32,1.19,1,0,14,Normal,0.0,1,good,543cefcf-67e4-4e97-b710-b2d9846788ad
2025-03-08 08:47:00,34,64.15,50.01,36.88,3.31,4.94,1,0,117,Normal,0.0,0,good,146084c5-ce6f-4aef-8eb8-a828a45db4a4
2025-03-08 08:48:00,4,80.67,54.17,61.37,2.51,2.99,1,0,12,Normal,0.0,1,good,7950064e-c3ca-44d5-ae72-c8248d5c35db
2025-03-08 08:49:00,43,98.81,86.2,51.4,3.63,2.47,1,1,2,Normal,1.0,1,good,c59c2c13-db1f-45a4-90d9-a984d1070a10
2025-03-08 08:50:00,44,88.37,40.05,66.09,1.92,3.38,1,0,463,Normal,0.0,0,good,5fc62326-f8c7-48ea-a845-bc70ccb65214
2025-03-08 08:51:00,2,66.21,70.78,57.05,4.98,4.31,1,0,436,Normal,0.0,0,good,c4f35e89-bf09-496a-8205-987e67e56e7f
2025-03-08 08:52:00,42,72.05,81.42,46.95,2.92,1.27,1,1,5,Normal,1.0,1,good,bcd68472-9d14-449f-9cc9-704926a568c7
2025-03-08 08:53:00,42,72.37,39.25,33.01,3.64,4.52,0,0,99,Normal,0.0,0,good,5e5562c9-07b3-4f42-8354-e57c85370494
2025-03-08 08:54:00,32,61.17,67.09,78.01,2.12,3.71,1,0,272,Normal,0.0,0,good,108fa442-4d79-466a-9ee6-bdcef7df5c7c
2025-03-08 08:55:00,2,76.28,56.68,70.63,3.9,1.02,1,0,16,Normal,0.0,1,good,3fb1c820-8eea-4a55-8e3e-d52d729febda
2025-03-08 08:56:00,22,65.57,70.54,68.68,3.89,2.77,1,0,253,Normal,0.0,0,good,39776623-e85c-43ec-a6fc-75286425d5a4
2025-03-08 08:57:00,19,64.88,50.73,66.72,1.44,2.18,1,0,159,Normal,0.0,0,good,02e309ed-7caa-4576-a0b7-73afe2931315
2025-03-08 08:58:00,26,83.97,6.41,60.61,2.41,2.02,1,0,463,Normal,0.0,0,good,8d4b26a3-e133-4b82-bb7b-a59b59ea32d7
2025-03-08 08:59:00,20,72.7,41.66,59.55,3.07,0.88,1,0,397,Normal,0.0,0,good,681bd65d-b487-4126-8db0-46c2c14ce1ff
2025-03-08 09:00:00,36,72.66,54.24,51.7,3.1,3.07,1,0,48,Normal,0.0,0,good,791d0bf9-bbca-4c79-832d-d80739ad082c
2025-03-08 09:01:00,18,54.82,59.76,56.76,4.88,1.31,1,0,491,Normal,0.0,0,good,3bf22dd3-158f-4b64-9dca-dd5e638b0edd
2025-03-08 09:02:00,50,77.98,58.12,42.88,4.14,1.92,1,0,427,Normal,0.0,0,good,b61d87ce-c384-41f6-99b0-63a785c477ed
2025-03-08 09:03:00,14,75.81,43.13,56.51,4.75,3.95,1,0,397,Normal,0.0,0,good,a62e161a-851c-4387-b717-1d5f8081e6ed
2025-03-08 09:04:00,20,60.7,45.93,31.52,2.16,4.04,1,0,213,Normal,0.0,0,good,0c39608d-8ada-46f6-8182-7e744708e51b
2025-03-08 09:05:00,45,76.64,68.62,43.69,2.78,4.94,1,0,188,Normal,0.0,0,good,1678b096-f838-493e-b39f-e4b8d86271dd
2025-03-08 09:06:00,24,80.51,39.49,41.61,4.02,3.52,1,0,110,Normal,0.0,0,good,33e0b34e-f9a0-4c8d-9ee4-7f419a2caeb5
2025-03-08 09:07:00,47,70.71,59.12,57.28,4.0,2.16,1,0,240,Normal,0.0,0,good,3e4dd4c1-2877-4530-843d-a2aa03fb9d07
2025-03-08 09:08:00,47,64.13,56.84,76.0,3.91,4.12,1,0,232,Normal,0.0,0,good,3757042b-80e1-4b24-b835-05430c8248ce
2025-03-08 09:09:00,31,75.59,63.74,48.13,1.69,1.87,1,0,361,Normal,0.0,0,good,c8159b86-0faa-4278-bd70-250c7834e85e
2025-03-08 09:10:00,36,69.81,40.8,65.63,4.58,2.57,1,0,39,Normal,0.0,0,good,ecde3b57-5c7d-4866-8cdb-1e64dda42610
2025-03-08 09:11:00,15,81.13,60.14,70.21,3.89,4.79,1,0,488,Normal,0.0,0,good,ec20dd72-c7de-43d1-97a7-fa6fd5fae7f2
2025-03-08 09:12:00,46,53.71,57.29,35.87,4.45,3.37,1,0,330,Normal,0.0,0,good,627102cf-7cee-4232-abff-e5ef91b6df61
2025-03-08 09:13:00,7,69.41,40.78,60.2,4.43,3.74,1,0,20,Normal,0.0,0,good,ca35f553-88d4-46e0-a750-bcf9f2b0e3a2
2025-03-08 09:14:00,49,78.15,82.53,52.75,3.59,4.46,1,1,24,Normal,1.0,1,good,8b555b2b-666c-49c8-a25f-0d5ddfb25fb1
2025-03-08 09:15:00,23,84.31,44.4,48.8,3.97,3.31,1,0,177,Normal,0.0,0,good,0f9e593c-8861-460d-883c-4fc3f6c7f0dd
2025-03-08 09:16:00,29,64.11,50.11,50.08,3.62,0.64,1,0,166,Normal,0.0,0,good,c9bf4ee7-bbbb-4107-9a7c-ffcc30a104b5
2025-03-08 09:17:00,41,66.48,52.64,78.9,3.96,0.59,1,0,83,Normal,0.0,0,good,2de5af40-f4f3-4da3-8d3b-ed3b0713c2a2
2025-03-08 09:18:00,4,74.1,39.92,37.75,4.24,1.92,1,0,406,Normal,0.0,0,good,5d984fea-857f-4cee-a029-a0f905f33dbd
2025-03-08 09:19:00,31,56.08,61.99,64.3,4.66,3.84,1,0,332,Normal,0.0,0,good,74851ce5-4f17-499d-be39-516bb81142ce
2025-03-08 09:20:00,18,83.34,43.87,65.56,4.31,1.54,1,0,147,Normal,0.0,0,good,7d125cd1-a4b8-42a1-9ed6-2b5e450bcf1e
2025-03-08 09:21:00,45,65.83,69.63,64.18,4.28,1.69,1,0,34,Normal,0.0,0,good,6a28e483-d23f-47f0-adb7-697294f8be73
2025-03-08 09:22:00,31,66.17,42.59,32.92,3.26,2.81,0,0,289,Normal,0.0,0,good,2a06eb57-6bb5-4e5e-ae9e-e857468f1b6c
2025-03-08 09:23:00,47,71.82,61.33,62.46,3.78,1.73,1,0,218,Normal,0.0,0,good,41ff9364-5086-4dde-9a6b-178d69339b46
2025-03-08 09:24:00,36,72.33,78.22,65.36,3.0,4.27,1,0,227,Normal,0.0,0,good,f60bc7dd-f2e0-40b3-a60e-5e3b8c8bbdcf
2025-03-08 09:25:00,18,91.36,18.49,70.07,2.39,3.99,1,1,41,Normal,1.0,1,good,0749c56a-f0cd-483e-8203-d84928491898
2025-03-08 09:26:00,10,78.05,48.55,49.91,1.74,2.45,1,0,54,Normal,0.0,0,good,a2ff0b6d-a3e1-4ea6-b211-1ee36cd0d495
2025-03-08 09:27:00,7,80.48,42.67,49.6,2.4,2.23,1,0,128,Normal,0.0,0,good,a7b3a41d-83b5-4e85-ba7a-3c737ffa0804
2025-03-08 09:28:00,38,81.01,75.95,59.02,3.95,4.22,1,0,112,Normal,0.0,0,good,92896654-af04-4287-b0cc-3bfab9eb501e
2025-03-08 09:29:00,45,82.6,33.77,40.23,4.25,1.59,1,0,416,Normal,0.0,0,good,c48e0d44-b83b-4a35-8bf7-c0749cd5ce54
2025-03-08 09:30:00,28,81.27,39.45,63.8,2.57,4.24,1,0,16,Normal,0.0,1,good,f8825598-a782-45ab-be03-aa232ba4e837
2025-03-08 09:31:00,18,76.25,65.2,78.05,1.19,2.61,1,0,383,Normal,0.0,0,good,63924cc1-c7b9-4268-b7a1-104fc65e82a5
2025-03-08 09:32:00,31,74.21,44.7,33.82,4.19,4.68,1,0,190,Normal,0.0,0,good,99093d74-e2d3-4b3f-935f-ef83b303df93
2025-03-08 09:33:00,9,95.16,39.18,57.47,4.9,1.2,1,1,31,Normal,1.0,1,good,6d2090c4-052e-48f8-91cb-797f8e8b0cbb
2025-03-08 09:34:00,43,103.18,70.95,76.2,1.5,2.41,2,1,46,Vibration Issue,1.0,1,good,ec74e8bc-c652-440b-8fdd-150a4b00a0e0
2025-03-08 09:35:00,16,66.08,53.77,47.9,4.65,3.45,1,0,195,Normal,0.0,0,good,ee5fc164-0109-4681-ab6d-7fc8d93d2b4f
2025-03-08 09:36:00,40,74.95,49.2,44.98,2.47,2.24,2,0,249,Vibration Issue,0.0,1,good,d0c8708b-4037-40b9-a2ce-25832ceae3b3
2025-03-08 09:37:00,25,83.21,38.71,64.31,4.84,4.35,0,0,34,Normal,0.0,0,good,eebaa4b0-7927-4872-83ac-f40801eb144d
2025-03-08 09:38:00,37,87.69,39.37,33.87,2.19,4.72,2,0,84,Pressure Drop,0.0,1,good,5c2621a2-63c5-4bf5-b247-412773c55c61
2025-03-08 09:39:00,30,76.96,71.26,41.1,2.13,1.95,1,0,109,Normal,0.0,0,good,472deb2c-031f-4f7a-b70d-55bbb172851a
2025-03-08 09:40:00,47,57.85,60.55,39.56,1.74,3.53,1,0,211,Normal,0.0,0,good,185a6345-06a9-40ea-a98d-ad0673b57628
2025-03-08 09:41:00,2,76.11,59.36,45.18,4.81,1.71,1,0,376,Normal,0.0,0,good,a664b3d5-da3a-40a9-b18a-075e8d1970fc
2025-03-08 09:42:00,5,74.32,36.99,50.55,2.08,0.83,0,0,325,Normal,0.0,0,good,1d3d27f9-2c9e-49f3-ba58-72424a598e6a
2025-03-08 09:43:00,42,85.39,57.38,42.87,4.54,4.86,1,0,455,Normal,0.0,0,good,416f0f06-1dad-46c9-8e5f-b9fc73ce8fe5
2025-03-08 09:44:00,30,88.37,50.4,36.21,3.51,3.64,1,0,80,Normal,0.0,0,good,b7c0eb35-aa15-4b43-9a1e-183543b64f38
2025-03-08 09:45:00,19,77.92,52.79,69.07,2.47,3.29,1,0,121,Normal,0.0,0,good,04312614-c2b8-4af2-b503-4eb62a6568bc
2025-03-08 09:46:00,14,71.37,44.5,58.74,1.88,1.01,1,0,148,Normal,0.0,0,good,af07c840-7dac-496a-8147-2d618a23397d
2025-03-08 09:47:00,27,97.49,70.88,39.77,1.41,2.72,1,1,24,Normal,1.0,1,good,e04d2a58-b09a-43e2-bfcb-f4ecc170f3b1
2025-03-08 09:48:00,30,63.86,56.5,42.42,2.37,0.55,1,0,483,Normal,0.0,0,good,04e782ea-b3aa-4864-82e8-9a14de5ba9e8
2025-03-08 09:49:00,45,59.01,76.34,46.64,2.04,3.12,1,0,27,Normal,0.0,0,good,73ede9f1-7d97-4834-ade8-e75f0c25967c
2025-03-08 09:50:00,14,70.7,43.2,73.94,1.59,2.95,1,0,115,Normal,0.0,0,good,05a11605-5623-4016-960f-ecd659ce21e6
2025-03-08 09:51:00,31,83.95,45.58,34.21,3.75,3.91,1,0,170,Normal,0.0,0,good,3c2b9848-74aa-4137-a4a1-d34a6b26200c
